metagenre,vol,num,author,author_std,title,subtitle,editorial,genre,city,publisher,year,series,pages,printrun,price,contents
fic,1932-1939,1532,"Кальма, Н.; Болотин, С.",БолотинС,Кукс и кролики,nan,Рис. М. Синяковой.,nan,М.,Огиз—Молодая гвардия,1933.0,nan,15.0,100000.0,0.65,nan
method,1932-1939,1535,NOAUTHOR,nan,Камаринская. (Описание танца.) Муз,"П. Чайковского. Подготовлено к печати Центр, домом худож. воспитания детей РСФСР",nan,nan,М.,Искусство,1938.0,Массовые танцы,6.0,25000.0,0.4,nan
method,1932-1939,1536,NOAUTHOR,nan,Камаринская. (Описание танца.) Муз,П. Чайковского,"Постановка Т. Онегиной. Подготовлено к печати Центр, домом Худож, воспитания детей РСФСР.",nan,М.; Л.,Музгиз,1939.0,Массовые танцы,6.0,15000.0,0.2,nan
fic,1932-1939,1539,Каменский Н. Ю. [инж.],КаменскийНЮ,Стальная птица,nan,nan,nan,Москва; Ташкент,Саогиз,1934.0,nan,91.0,20150.0,0.7,nan
nonfic,1932-1939,1542,"Каптерев, Л. М.",КаптеревЛМ,Большая Волга,УМС. Крайоно допущено для школьных библиотек,nan,nan,Горький,Горьковское краевое изд-во,1933.0,nan,52.0,15200.0,0.4,nan
fic,1932-1939,1543,"Каптерев, Л. М.",КаптеревЛМ,В Синегорских лесах,nan,Рис. Ю. А. Порфирьева.,nan,Горький,Горьковское краевое изд-во,1934.0,nan,143.0,15000.0,1.0,nan
method,1932-1939,1544,"Капустина, А. М.",КапустинаАМ,"Памятка пионеру, отъезжающему в лагерь",nan,nan,nan,Алапаевск,РК ВЛКСМ,1935.0,nan,30.0,600.0,nan,nan
nonfic,1932-1939,1602,"Кастальская, Л. А.",КастальскаяЛА,Звери в неволе,nan,Оформление В. С. Пятницкого. Изд. 3-е.,nan,М.,Крестьянская газета,1932.0,Библиотечка журн. «Дружные ребята»,56.0,30000.0,0.25,nan
method,1932-1939,1611,NOAUTHOR,nan,Катамаран,nan,nan,nan,М.,Сотрудник,1935.0,Для умелых рук,3.0,10000.0,0.8,nan
method,1932-1939,1612,"Каттель, Б.",КаттельБ,Юные друзья МОПР,nan,Обл. Дани.,nan,М.,изд-во ЦК МОПР СССР,1935.0,nan,38.0,20000.0,0.2,nan
fic,1932-1939,1614,NOAUTHOR,nan,К бою готовы,Сборник материалов,"Сост. С. Колосова. Вступит, статья и примеч. С. Г. Розанова. Рис. В. Ладягина.",nan,М.; Л.,Детиздат,1939.0,Наш театр,90.0,10000.0,2.5,"С; Розанов — вступит; статья; Арк; Гайдар — Василий Кратов; Вс; Вишневский — Допрос пленного буденновца; 9 Детская литература Арк; Гайдар —Маруся; Л; Славин-—Три большевика; И; Всеволожский — Неукротимый конь Испанец; Арк; Гайдар — Старуха •и офицер; А; Шманкевич — Петька и матрос; И; Всеволожский — Рассказ о любимом коне Буденного; Я; Тайц —Живем мы тихо, мирно; В; Квасницкий — Гурьевская каша; Н; Хорьков — Митькина мечта; Я; Тайц — Ложки; А; Балагин и Ф; Ильинский — В тылу; В; Квасницкий — Трус; В; Квасницкий ^ Подходящая роль"
fic,1932-1939,1640,"Кельх, П.",КельхП,Великан Ангаро-строй,nan,Рис. Н. Шабалина.,nan,Москва; Иркутск,Огиз,1934.0,nan,15.0,10000.0,0.85,nan
method,1932-1939,1641,NOAUTHOR,nan,К защите родины готовы! Сборник материалов для,nan,"Худож, самодеятельности пионеров и школьников.",nan,Свердловск,Обл. дом художественного воспитания детей,1939.0,nan,64.0,1500.0,1.5,nan
method,1932-1939,1642,"Кин, Юр.",КинЮ,Веселая зима,Сборник детских игр и самодеаюк,Сост. Юр. Кин.,nan,Свердловск,"журн. Техника смене Облсовета о-ва изобретателей, изд-во Уральский рабочий",1936.0,nan,32.0,2000.0,nan,nan
coloring,1932-1939,1643,NOAUTHOR,nan,Киногерои,Раскраска,nan,nan,М.,Кооп. т-во Маяк,1939.0,nan,12.0,40000.0,1.0,nan
method,1932-1939,1661,"Кирпичникова, Н. А.",КирпичниковаНА,Охота без ружья,nan,nan,nan,М.,газ. Колхозные ребята и Центральная детская туристич. станция,1935.0,В помощь юному туристу. Всесоюзный туристический поход,4.0,8000.0,0.5,nan
method,1932-1939,1663,"Киселев, Н.",КиселевН,Метеорологическая станция юных друзей Осоави-ахима,nan,nan,nan,М.,ЦС Осоавиахима СССР,1933.0,Сектор по работе среди детей ЦС Осоавиахима СССР. Библиотека юных друзей Осоавиахима,23.0,8000.0,nan,nan
nonfic,1932-1939,1667,NOAUTHOR,nan,Климат и погода ЦЧ(Х,nan,"Сост. С. И. Костин, А. П. Козлова, В. С. Покровская, С. Ф. Карельскцй, А.  И. Самойлов. Под ред. директора Геофизического ин-та ЦЧО Е. В. Мальченко.",nan,Воронеж,Коммуна,1932.0,Школьно-краеведческая серия,78.0,5100.0,0.75,nan
fic,1932-1939,1668,NOAUTHOR,nan,Книга за книгой,Сборник IV,nan,nan,М.; Л.,Детиздат,1937.0,Школьная библиотека,80.0,410300.0,1.0,А; Фадеев — Метелица; Н; Островский — Г удок; А; Гайдар — Четвертый блиндаж
folk,1932-1939,1669,NOAUTHOR,nan,Книга за книгой,Сборник VI,nan,nan,М.; Л.,Детиздат,1937.0,Школьная библиотека,112.0,180000.0,1.5,Бр; Г римм — Храбрый портной; Бр; Г римм — Семеро храбрецов; В; Гауф — Карлик Нос; Арабская сказка — Али-баба и 40 разбойников; Арабская сказка — Аладдин и волшебная лампа
method,1932-1939,1670,NOAUTHOR,nan,Книга юного конструктора,"Авторы описаний и конструкций: А. Абрамов, Д. Бунимович, С. Клементьев, Э. Микиртумов, В. Немцов, А. Нетемин, И. Петрухин, И. Фролов, П. Хлебников, Г. Шевченко, Б. Шефер, Г. Эйдус","Переплет, форзац, титулы и заставки С. Мурашова и В. Сигорского. Т. I.",nan,М.; Л.,Детиздат,1937.0,Библиотека юного техника,311.0,25000.0,10.0,nan
method,1932-1939,1671,NOAUTHOR,nan,Книжка-памятка пионера-ла-герника,nan,nan,nan,Смоленск,Смоленский ГРК ВЛКСМ,1935.0,nan,18.0,800.0,nan,nan
method,1932-1939,1672,NOAUTHOR,nan,Книжка юного химика на 1935 г,nan,Под ред. Б. Г. Андреева. Переплет П. Масляненко.,nan,М.,"ОНТИ, Главная ред. научно-попул. и юношеской лит-ры",1935.0,nan,341.0,35000.0,2.0,nan
method,1932-1939,1673,"Ковалев, А. Е.",КовалевАЕ,Спутник молодого горняка,nan,Изд. 3-е.,nan,М.; Л.,"Новосибирск, Госгориздат",1933.0,Серия юношеской лит-ры,203.0,15000.0,2.0,nan
nonfic,1932-1939,1674,"Кованов, В. В.",КовановВВ,В горах Алтая,Всесоюзная пионерская экспедиция юных мичуринцев на Алтай,nan,nan,М.,Огиз—Молодая гвардия,1935.0,nan,64.0,15000.0,0.35,nan
nonfic,1932-1939,1675,NOAUTHOR,nan,Когда это бывает,nan,Рис. Г. Ечеистова.,nan,М.,Детиздат,1937.0,Книжка-малышка,11.0,1000000.0,0.1,nan
method,1932-1939,1681,NOAUTHOR,nan,Колесо,Массовая подвижная игра,nan,nan,М.,Акад. пед. наук СССР,1938.0,Центр. дом худож. воспитания детей РСФСР. Подвижные игры,4.0,5000.0,0.1,nan
method,1932-1939,1682,NOAUTHOR,nan,Коллекторный электромотор постоянного тока,nan,nan,nan,М.; Л.,Гос. техн.-теоретич. изд-во,1934.0,Центр. детская технич. станция НКП РСФСР,8.0,50000.0,0.1,nan
folk,1932-1939,1683,NOAUTHOR,nan,Колобок,nan,Автолитографии К. Рудакова.,nan,М.,Детиздат,1936.0,nan,12.0,200000.0,1.0,nan
folk,1932-1939,1684,NOAUTHOR,nan,Колобок,nan,Рис. К. Кузнецова.,nan,М.,Детиздат,1937.0,Для маленьких,16.0,1.0,nan,nan
method,1932-1939,1691,NOAUTHOR,nan,"Комсомольцы, молодые ударники, студенты, пионеры и школьники! В поход за чистый, благоустроенный и зеленый город",nan,nan,nan,Воронеж,Акад. пед. наук СССР,1934.0,"ВЛКСМ, Воронежский гор. комитет",7.0,3000.0,nan,nan
method,1932-1939,1700,NOAUTHOR,nan,"Конькобежцы. (Описание танца.) Подготовлено к печати Центр, домом худож. воспитания детей РСФСР",nan,nan,nan,М.,Искусство,1938.0,Парные танцы,6.0,25000.0,0.4,nan
method,1932-1939,1701,NOAUTHOR,nan,"Конькобежцы. (Описание танца.) Подготовлено к печати Центр, домом худож. воспитания детей РСФСР",nan,nan,nan,М.; Л.,Музгиз,1939.0,Парные танцы,6.0,15000.0,0.2,nan
fic,1932-1939,1706,"Корабельников, М.",КорабельниковМ,Путешествие пиал,nan,nan,nan,Ашхабад,Туркменгосиздат,1935.0,nan,19.0,15000.0,0.6,nan
fic,1932-1939,1707,"Коровай, Е.",КоровайЕ,Два брата,nan,nan,nan,Ташкент,Узгиз,1935.0,nan,16.0,10000.0,0.5,nan
method,1932-1939,1722,"Корольков, А. И.",КорольковАИ,Памятка шефа телят,nan,nan,nan,М.,Акад. пед. наук СССР,1934.0,МК ВЛКСМ и Политсектор МОЗО,8.0,100.0,nan,nan
