metagenre,vol,num,author,author_std,title,subtitle,editorial,genre,city,publisher,year,series,pages,printrun,price,contents
fic,1932-1939,3872,"Черепанов, К. К.",ЧерепановКК,Кавалерист Михась,,Обл. и илл. А. и П. Быковых.,,Москва; Сталинград,Крайгиз,1934.0,Краевая юношеская библиотека,69.0,6000.0,0.6,
fic,1932-1939,3873,"Черепанов, К. К.",ЧерепановКК,Кавалерист Михась,,"Изд. 2-е, исправл.",,Сталинград,Сталингр. краевое гос. изд-во,1934.0,,72.0,5000.0,0.7,
fic,1932-1939,3875,NOAUTHOR,,Черная семья,Сборник,Сост. Лина Нейман. Рис. Ф. Г лебова.,,М.; Л.,Детиздат,1937.0,Маленькая библиотека,16.0,200300.0,0.3,«Сорока и маленькая черепаха» — рассказала научная сотрудница зоопарка М; Крумина; «Загадка»; «Галя» — рассказала научная сотрудница зоопарка М; Крумина; «Вороненок» — рассказ В; Быкова; «Говорящий грач» — рассказ М; Пришвина
nonfic,1932-1939,3877,"Чернышевская, Н. М.",ЧернышевскаяНМ,Вилюйский узник,Н. Г. Чернышевский в ссылке,,,Саратов,Областное изд-во,1939.0,,28.0,25000.0,0.75,
nonfic,1932-1939,3878,"Чернышевский, Н. Г.",ЧернышевскийНГ,Литературно-критические статьи,,"Сост. Н. Ф. Бельчиков. Вступит, статья В. Р. Щербина — «Н. Г. Чернышевский — литературный критик».",,М.,Гослитиздат,1939.0,Школьная библиотека,302.0,30000.0,4.0,"«Н; Г; Чернышевский — литературный критик» — предисловие В; Щербина; Русские трагики: Сумароков, Княжнин и Озеров; Александр Сергеевич Пушкин; Н; В; Гоголь; Стихотворения Кольцова; Стихотворения Н; Огарева; Бедность — не порок; Шиллер в переводе русских поэтов; Воспоминания о Некрасове; Воспоминания об отношениях И; С; Тургенева к Добролюбову и о разрыве дружбы между Тургеневым и Некрасовым; Н; А; Некрасов; Записки при чтении «Посмертного издания» стихотворений Н; А; Некрасова; Русский человек на rendez vous; Губернские очерки; Детство и отрочество; Военные рассказы; Не начало ли перемены?"
method,1932-1939,3883,NOAUTHOR,,Чертежи самоделок,"К конкурсу на лучшие модели, проекты и игрушки-самоделки",,,М.,Акад. пед. наук СССР,1939.0,"Моек. гор. отдел нар. образ, и Моек, дом пионеров и октябрят",16.0,5000.0,,
method,1932-1939,3884,NOAUTHOR,,Четверки,,"Сост. Т. Д. Онегина. Рис. Е. Страннолюбской. Подготовлено к печати Центр, домом Худож, воспитания детей РСФСР.",,М.; Л.,Музгиз,1939.0,Массовые танцы,4.0,15000.0,0.15,
method,1932-1939,3885,NOAUTHOR,,Четыре занимательных фокуса с кольцом,,,,М.,Сотрудник,1938.0,,16.0,25000.0,,
method,1932-1939,3918,NOAUTHOR,,"Что должен знать подросток о профессии тракториста, комбайнера и шофера",,"Редколлегия: проф. Н. Д. Левитов, доц. В. Н. Скосы-рев, А. С. Казаков и А. М. Самарина. Под общей ред. директора ин-та Э. Ю. Шурпе.",,М.,Медгиз,1934.0,Центр. научно-исслед. ин-т санитарии и гигиены детей-подростков ОЗД и НКЗ РСФСР,57.0,3250.0,1.2,
nonfic,1932-1939,3919,NOAUTHOR,,Что должен знать школьник о гриппе,,,,М.,Мосгорздравотдел,1937.0,Научно-методич. станция Мос-горздравотдела,7.0,25000.0,,
nonfic,1932-1939,3920,NOAUTHOR,,Что такое ЧГРЭС,,Рис. В. Челинцевой. Текст К-Коноваловой.,,Свердловск,Уралогиз,1934.0,,12.0,12160.0,0.65,
fic,1932-1939,3984,"Шабанов, И.",ШабановИ,Они разоружаются,Подписи к рис. М. Ляс,,,Л.,ред. б-ки Ленинские искры Ле-нингр. обл. изд-ва,1932.0,,32.0,15000.0,0.5,
fic,1932-1939,3985,NOAUTHOR,,Шакон,,"Рис. Е. Страннолюб-ской. Подготовлено к печати Центр, домом Худож, воспитания детей РСФСР.",,М.; Л.,Музгиз,1939.0,Парные танцы,,12000.0,0.2,
nonfic,1932-1939,3987,"Шатенштейн, А. И.",ШатенштейнАИ,Фосфор,,,,М.; Л.,Огиз — Учпедгиз,1932.0,Рабочая школьная библиотека. Серия по химии,60.0,4000.0,1.0,
nonfic,1932-1939,3988,"Шатенштейн, А. И.",ШатенштейнАИ,Фосфор,,"Изд. 2-е, перераб.",,М.; Л.,Госхимтехиздат,1934.0,Юношеская научно-технич. библиотека,63.0,5000.0,0.6,
nonfic,1932-1939,3992,"Шахранович, Г.",ШахрановичГ,Станем хозяевами,,,,М.; Л.,Огиз—Молодая гвардия,1932.0,,80.0,10000.0,0.35,
method,1932-1939,4006,"Шевцов, А. Ф.",ШевцовАФ,Детекторный приемник (типа инж,Шапошникова),,,Сталинград,Акад. пед. наук СССР,1936.0,Детская технич. станция Крайоно,4.0,1000.0,,
method,1932-1939,4007,"Шевцов, А. Ф.",ШевцовАФ,Юный радиолюбитель,Практич. пособие в помощь кружкам радиотехники в пионеротряде и школе,Переплет Б. Шварца. Илл. П. Родионова.,,М.,Огиз—Молодая гвардия,1935.0,,239.0,25000.0,1.8,
method,1932-1939,4008,"Шевцов, А. Ф.",ШевцовАФ,Юный радиолюбитель,Пра-ктич. пособие в помощь кружкам радиотехники в .пионеротряде и школе,"Переплет Б. Шварца. Изд. 2-е, исправл. и доп.",,М.,Огиз—Молодая гвардия,1937.0,,269.0,25000.0,3.6,
fic,1932-1939,4019,"Шер, Н. С.",ШерНС,Айна,,Рис. А. Кривцова.,,М.,Детгиз,1934.0,,63.0,25000.0,0.75,
fic,1932-1939,4020,"Шер, Н. С.",ШерНС,Джаник и Кирюша,,Илл. А. Гончарова. Изд. 2-е.,,М.,Огиз—Молодая гвардия,1932.0,,16.0,25000.0,0.4,
method,1932-1939,4022,"Шер, Н. С.",ШерНС,Твоя книга,,"Рис. и обл, Г. Лебедевой-Мавриной.",,М.,Огиз—Молодая гвардия,1932.0,,16.0,25000.0,0.25,
fic,1932-1939,4023,"Шер, Н. С.",ШерНС,Чадра Гюльзарчи,,"Рис, В. Ивановой. Изд. 2-е.",,М.,Огиз—Молодая гвардия,1932.0,,16.0,200000.0,0.12,
method,1932-1939,4029,"Шефер, Б.",ШеферБА,Самодельный бильдаппарат,,,,М.; Л.,Детиздат,1937.0,Библиотека юного конструктора,47.0,50300.0,1.25,
method,1932-1939,4030,"Шефер, Б.",ШеферБА,Самодельный телевизор,,,,М.; Л.,Детиздат,1937.0,Библиотека юного конструктора,32.0,50300.0,1.25,
nonfic,1932-1939,4031,Шиан-Ю,Шиан-Ю,Дети советского Китая,,,,М.,изд-во ЦК МОПР СССР,1934.0,,48.0,20000.0,0.3,
nonfic,1932-1939,4032,Шиан-Ю,Шиан-Ю,Дети советского Китая,,Обл. и илл. В. Гольдман. Изд. 2-е.,,М.,изд-во ЦК МОПР СССР,1935.0,,40.0,30000.0,0.35,
method,1932-1939,4036,"Шитик, С. М.",ШитикСМ,Игры и аттракционы в пионерском лагере и на летней площадке,,,,М.,Акад. пед. наук СССР,1939.0,Центр. дом худож. воспитания детей,48.0,4200.0,0.6,
method,1932-1939,4041,NOAUTHOR,,"Школам колхозной молодежи, ДТСХС, кружкам юных опытников, с.-х. станциям молодежи",Общая инструкция о посеве сои и новых культур,,,М.,Акад. пед. наук СССР,1933.0,Всесоюзный научно-исслед. ин-т сои и специальных культур. Сектор техпропаганды,6.0,500.0,,
method,1932-1939,4042,NOAUTHOR,,Школьная эстафета,,,,Самара,Акад. пед. наук СССР,1932.0,Детская коммунистическая организация юных пионеров и м. Ленина. Средневолжск. Крайбюро,28.0,5000.0,,
method,1932-1939,4043,NOAUTHOR,,Школьные экскурсионные маршруты по Свердловской области на 1938 г,,Сост. инж.-геолог И. Ф. Кандыкин.,,Свердловск,Дом юного туриста,1938.0,,32.0,2150.0,1.0,
method,1932-1939,4044,NOAUTHOR,,Школьный театр первой ступени,Методический и репертуарный сборник,Под ред. Н. Гернет и К. Шнейдер.,,Л.,Дом худож. воспитания детей,1933.0,Ленингр. гор. отдел нар. образ,132.0,3000.0,2.0,
method,1932-1939,4045,"Шмакова, А.",ШмаковаА,Модель аэросаней,,,,М.,Акад. пед. наук СССР,1939.0,Центр. детская технич. станция им. Н. М. Шверника,12.0,3000.0,0.2,
method,1932-1939,4046,"Шмакова, А.",ШмаковаА,Педальный роллер,,,,М.,Акад. пед. наук СССР,1939.0,Центр. детская технич. станция им. Н. М. Шверника,12.0,3000.0,0.2,
method,1932-1939,4047,"Шмидт, О. Ю.",ШмидтОЮ,Беседа О,Ю. Шмидта с пионерами,,,Одесса,Молодой большевик,1935.0,,47.0,30000.0,0.3,
fic,1932-1939,4067,"Штокгаммер, Л.; Геухеров, Д.",ШтокгаммерЛ,В городе,,,,Ростов-на-Дону,Азово-Черноморское краевое кн-во,1934.0,,40.0,5000.0,0.3,
fic,1932-1939,4067,"Штокгаммер, Л.; Геухеров, Д.",ГеухеровД,В городе,,,,Ростов-на-Дону,Азово-Черноморское краевое кн-во,1934.0,,40.0,5000.0,0.3,
nonfic,1932-1939,4077,"Щелканцев, Я. П.",ЩелканцевЯП,Животный мир ЦЧО,,,,Воронеж,Коммуна,1932.0,Школьно-краеведческая серия,95.0,5100.0,1.1,
nonfic,1932-1939,4078,"Щелканцев, Я. П.",ЩелканцевЯП,Мир степных животных,Звери и птицы,Переплет Б. Малю-ченко.,,Воронеж,Воронежское областное кн-во,1935.0,,136.0,10150.0,1.7,
